<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;220414;000000;0.0212250;0.0213000;0.0199050;0.0199350;44005550000
VTBR;D;220415;000000;0.0199100;0.0206200;0.0191050;0.0201250;63198340000
VTBR;D;220418;000000;0.0202750;0.0205000;0.0190200;0.0190250;43331310000
VTBR;D;220419;000000;0.0190000;0.0190000;0.0178600;0.0186950;63169520000
VTBR;D;220420;000000;0.0188050;0.0193550;0.0182250;0.0192950;60132100000
VTBR;D;220421;000000;0.0192100;0.0192800;0.0187150;0.0189800;29392050000
VTBR;D;220422;000000;0.0188600;0.0196000;0.0186800;0.0188100;31936630000
VTBR;D;220425;000000;0.0186650;0.0187000;0.0180300;0.0181550;30698630000
VTBR;D;220426;000000;0.0182500;0.0195650;0.0181200;0.0191250;59028070000
VTBR;D;220427;000000;0.0191950;0.0201000;0.0189000;0.0199000;77796630000
VTBR;D;220428;000000;0.0201000;0.0203950;0.0190300;0.0191150;70869050000
VTBR;D;220429;000000;0.0194950;0.0203900;0.0192800;0.0200950;102138410000
VTBR;D;220504;000000;0.0200850;0.0204950;0.0195200;0.0195900;41537560000
VTBR;D;220505;000000;0.0197400;0.0199150;0.0196000;0.0197950;19562390000
VTBR;D;220506;000000;0.0197500;0.0197500;0.0192450;0.0194800;21465400000
VTBR;D;220511;000000;0.0194300;0.0197500;0.0191750;0.0193050;24199980000
VTBR;D;220512;000000;0.0193050;0.0193750;0.0183450;0.0185550;26767340000
VTBR;D;220513;000000;0.0188250;0.0188950;0.0184600;0.0186500;15142150000
VTBR;D;220516;000000;0.0188250;0.0191450;0.0186500;0.0189800;19900740000
VTBR;D;220517;000000;0.0191800;0.0194800;0.0190100;0.0193300;26808760000
VTBR;D;220518;000000;0.0194450;0.0199200;0.0192000;0.0192000;37470010000
VTBR;D;220519;000000;0.0192000;0.0193800;0.0189100;0.0191700;19583300000
VTBR;D;220520;000000;0.0192800;0.0193900;0.0187250;0.0188750;20754880000
VTBR;D;220523;000000;0.0189750;0.0190850;0.0185050;0.0185700;18697890000
VTBR;D;220524;000000;0.0185250;0.0188800;0.0181000;0.0187050;26887610000
VTBR;D;220525;000000;0.0188000;0.0189400;0.0185000;0.0188100;20782040000
VTBR;D;220526;000000;0.0188700;0.0190800;0.0186350;0.0188000;32774150000
VTBR;D;220527;000000;0.0188400;0.0188750;0.0185500;0.0186000;18952420000
VTBR;D;220530;000000;0.0186550;0.0187600;0.0182650;0.0183000;25528620000
VTBR;D;220531;000000;0.0182500;0.0183900;0.0181050;0.0183100;14949870000
VTBR;D;220601;000000;0.0182400;0.0185900;0.0181000;0.0184950;24578460000
VTBR;D;220602;000000;0.0184400;0.0185000;0.0179150;0.0179350;30259930000
VTBR;D;220603;000000;0.0179350;0.0180950;0.0174250;0.0175500;30172470000
VTBR;D;220606;000000;0.0175600;0.0176800;0.0172000;0.0174150;20448590000
VTBR;D;220607;000000;0.0174200;0.0174200;0.0169550;0.0172100;26198300000
VTBR;D;220608;000000;0.0172600;0.0176950;0.0171250;0.0173400;26589610000
VTBR;D;220609;000000;0.0174000;0.0174150;0.0169750;0.0170300;16235280000
VTBR;D;220610;000000;0.0170700;0.0171900;0.0169500;0.0170000;15995740000
VTBR;D;220614;000000;0.0169900;0.0176500;0.0167500;0.0174950;32441280000
VTBR;D;220615;000000;0.0175250;0.0179700;0.0175200;0.0176000;35771130000
VTBR;D;220616;000000;0.0176550;0.0178350;0.0175000;0.0177950;31402580000
VTBR;D;220617;000000;0.0178050;0.0182100;0.0177150;0.0179000;39078130000
VTBR;D;220620;000000;0.0180450;0.0188550;0.0180000;0.0187400;48069830000
VTBR;D;220621;000000;0.0189000;0.0189700;0.0182000;0.0182050;47016910000
VTBR;D;220622;000000;0.0180950;0.0185100;0.0178100;0.0185100;39241420000
VTBR;D;220623;000000;0.0185000;0.0189700;0.0182750;0.0185850;51670650000
VTBR;D;220624;000000;0.0186750;0.0187850;0.0183250;0.0186000;26523510000
VTBR;D;220627;000000;0.0185950;0.0191700;0.0185500;0.0191000;47820820000
VTBR;D;220628;000000;0.0191550;0.0195300;0.0188200;0.0193000;53870480000
VTBR;D;220629;000000;0.0193400;0.0193450;0.0185850;0.0187050;35825570000
VTBR;D;220630;000000;0.0186950;0.0189500;0.0176000;0.0177800;57666130000
VTBR;D;220701;000000;0.0177050;0.0182500;0.0173150;0.0175050;33432430000
VTBR;D;220704;000000;0.0177650;0.0185500;0.0177600;0.0185500;41369330000
VTBR;D;220705;000000;0.0185600;0.0191000;0.0184950;0.0187850;61697750000
VTBR;D;220706;000000;0.0186250;0.0191000;0.0185850;0.0187200;31550960000
VTBR;D;220707;000000;0.0188100;0.0188800;0.0185000;0.0187350;22793800000
VTBR;D;220708;000000;0.0188500;0.0189400;0.0186200;0.0188300;18528610000
VTBR;D;220711;000000;0.0187000;0.0188700;0.0182700;0.0183250;23498180000
VTBR;D;220712;000000;0.0183600;0.0184750;0.0180500;0.0181650;30734330000
VTBR;D;220713;000000;0.0182950;0.0184300;0.0177700;0.0178850;24043470000
VTBR;D;220714;000000;0.0179200;0.0182000;0.0177350;0.0177500;22500680000
VTBR;D;220715;000000;0.0178600;0.0180650;0.0176800;0.0179850;23278790000
VTBR;D;220718;000000;0.0180700;0.0182350;0.0178750;0.0180800;19889820000
VTBR;D;220719;000000;0.0180950;0.0184150;0.0178300;0.0184050;30456000000
VTBR;D;220720;000000;0.0185200;0.0187450;0.0182050;0.0182300;31897170000
VTBR;D;220721;000000;0.0182300;0.0183150;0.0178750;0.0181800;24686980000
VTBR;D;220722;000000;0.0181700;0.0185650;0.0181350;0.0183900;23638050000
VTBR;D;220725;000000;0.0183500;0.0186750;0.0182700;0.0185100;21544340000
VTBR;D;220726;000000;0.0185700;0.0187700;0.0185100;0.0186300;22149170000
VTBR;D;220727;000000;0.0186300;0.0188500;0.0184000;0.0184500;26586790000
VTBR;D;220728;000000;0.0185650;0.0186350;0.0182750;0.0185000;16013640000
VTBR;D;220729;000000;0.0185400;0.0186000;0.0183500;0.0185850;16427800000
VTBR;D;220801;000000;0.0185950;0.0186150;0.0181550;0.0181550;19909500000
VTBR;D;220802;000000;0.0181450;0.0182700;0.0179850;0.0180100;20967480000
VTBR;D;220803;000000;0.0180450;0.0181500;0.0178000;0.0178000;19763460000
VTBR;D;220804;000000;0.0178900;0.0180850;0.0178050;0.0179450;15671130000
VTBR;D;220805;000000;0.0180150;0.0180250;0.0174550;0.0176200;25324400000
VTBR;D;220808;000000;0.0178500;0.0179950;0.0176550;0.0176550;23712320000
VTBR;D;220809;000000;0.0177100;0.0179350;0.0175350;0.0179200;18264820000
VTBR;D;220810;000000;0.0178800;0.0181250;0.0177850;0.0180700;18717920000
VTBR;D;220811;000000;0.0181000;0.0181700;0.0177550;0.0178500;18812880000
VTBR;D;220812;000000;0.0178550;0.0180000;0.0176800;0.0179550;14779500000
VTBR;D;220815;000000;0.0179200;0.0180850;0.0177900;0.0180000;17773190000
VTBR;D;220816;000000;0.0180300;0.0181300;0.0179150;0.0180650;17934070000
VTBR;D;220817;000000;0.0181100;0.0185000;0.0181100;0.0181800;41010650000
VTBR;D;220818;000000;0.0181900;0.0183000;0.0180200;0.0181400;15496020000
VTBR;D;220819;000000;0.0181800;0.0181800;0.0179150;0.0180000;16957090000
VTBR;D;220822;000000;0.0179650;0.0181100;0.0178750;0.0180400;16459050000
VTBR;D;220823;000000;0.0180100;0.0183650;0.0180100;0.0183300;22557560000
VTBR;D;220824;000000;0.0183850;0.0184400;0.0181500;0.0182750;17098860000
VTBR;D;220825;000000;0.0182750;0.0184000;0.0181000;0.0181450;15843970000
VTBR;D;220826;000000;0.0181950;0.0182950;0.0181000;0.0182400;10832780000
VTBR;D;220829;000000;0.0182350;0.0186900;0.0181800;0.0186500;26883380000
VTBR;D;220830;000000;0.0187500;0.0189800;0.0185600;0.0187950;49812660000
VTBR;D;220831;000000;0.0191500;0.0195700;0.0189250;0.0193450;76951710000
VTBR;D;220901;000000;0.0193450;0.0196850;0.0191250;0.0195300;48242830000
VTBR;D;220902;000000;0.0196550;0.0201800;0.0195000;0.0200900;78642590000
VTBR;D;220905;000000;0.0201800;0.0206900;0.0197600;0.0206700;72265010000
VTBR;D;220906;000000;0.0205350;0.0208000;0.0195050;0.0199100;99650270000
VTBR;D;220907;000000;0.0199150;0.0204600;0.0197000;0.0198800;57437290000
VTBR;D;220908;000000;0.0199000;0.0201000;0.0196000;0.0196500;47956600000
VTBR;D;220909;000000;0.0198000;0.0199500;0.0196600;0.0198600;30038190000
VTBR;D;220912;000000;0.0197500;0.0202800;0.0196300;0.0201300;48490620000
VTBR;D;220913;000000;0.0202350;0.0203850;0.0199100;0.0199450;46004310000
VTBR;D;220914;000000;0.0199100;0.0201050;0.0196500;0.0200450;44456110000
VTBR;D;220915;000000;0.0200400;0.0201500;0.0198900;0.0200350;32113790000
VTBR;D;220916;000000;0.0200100;0.0201950;0.0198200;0.0199400;38118060000
VTBR;D;220919;000000;0.0199000;0.0200700;0.0198350;0.0198750;24316620000
VTBR;D;220920;000000;0.0198800;0.0199700;0.0179500;0.0184500;131594300000
VTBR;D;220921;000000;0.0169950;0.0183000;0.0168050;0.0174300;96593990000
VTBR;D;220922;000000;0.0174600;0.0183100;0.0174350;0.0179500;57856640000
VTBR;D;220923;000000;0.0178850;0.0179700;0.0168500;0.0170150;61070610000
VTBR;D;220926;000000;0.0166300;0.0167750;0.0151900;0.0153750;130675580000
VTBR;D;220927;000000;0.0157950;0.0161400;0.0153950;0.0158650;74916560000
VTBR;D;220928;000000;0.0158000;0.0161500;0.0150600;0.0155150;62528900000
VTBR;D;220929;000000;0.0155900;0.0156800;0.0145050;0.0149700;73837430000
VTBR;D;220930;000000;0.0150550;0.0151750;0.0142250;0.0149300;128952850000
VTBR;D;221003;000000;0.0150000;0.0158400;0.0148100;0.0157250;74457530000
VTBR;D;221004;000000;0.0158650;0.0159100;0.0150100;0.0153000;71999340000
VTBR;D;221005;000000;0.0152700;0.0152950;0.0146550;0.0152000;53019410000
VTBR;D;221006;000000;0.0152600;0.0154750;0.0150400;0.0151400;30607620000
VTBR;D;221007;000000;0.0151000;0.0151100;0.0144000;0.0144250;42897970000
VTBR;D;221010;000000;0.0140250;0.0150600;0.0138800;0.0149200;56757550000
VTBR;D;221011;000000;0.0150050;0.0153550;0.0147450;0.0152250;41066190000
VTBR;D;221012;000000;0.0152400;0.0153900;0.0150650;0.0152300;27748420000
VTBR;D;221013;000000;0.0152400;0.0155000;0.0150850;0.0152750;27310840000
VTBR;D;221014;000000;0.0153250;0.0153850;0.0148500;0.0152000;42600730000
VTBR;D;221017;000000;0.0152150;0.0158950;0.0151600;0.0157950;45520750000
VTBR;D;221018;000000;0.0158800;0.0163850;0.0156100;0.0157300;77058330000
VTBR;D;221019;000000;0.0157400;0.0159500;0.0155250;0.0158350;71484150000
VTBR;D;221020;000000;0.0159000;0.0162850;0.0157850;0.0160600;59725010000
VTBR;D;221021;000000;0.0160600;0.0162650;0.0158100;0.0161800;42795980000
VTBR;D;221024;000000;0.0162500;0.0164300;0.0158800;0.0160800;45763990000
VTBR;D;221025;000000;0.0160800;0.0167600;0.0160250;0.0165500;63888620000
VTBR;D;221026;000000;0.0165550;0.0169400;0.0164300;0.0167550;51196600000
VTBR;D;221027;000000;0.0167900;0.0169950;0.0166100;0.0168350;49698050000
VTBR;D;221028;000000;0.0167800;0.0170000;0.0165000;0.0169150;45047600000
VTBR;D;221031;000000;0.0169200;0.0171450;0.0167600;0.0168400;33557750000
VTBR;D;221101;000000;0.0169150;0.0169900;0.0167800;0.0168450;23870420000
VTBR;D;221102;000000;0.0168750;0.0168800;0.0162250;0.0164000;32637520000
VTBR;D;221103;000000;0.0163950;0.0164900;0.0161100;0.0164000;28339000000
VTBR;D;221107;000000;0.0165850;0.0168850;0.0164850;0.0168600;47596960000
VTBR;D;221108;000000;0.0168950;0.0174250;0.0167000;0.0172500;69861690000
VTBR;D;221109;000000;0.0172050;0.0174050;0.0165200;0.0165900;62362940000
VTBR;D;221110;000000;0.0167350;0.0173600;0.0166550;0.0172900;90655830000
VTBR;D;221111;000000;0.0173400;0.0173950;0.0169800;0.0171600;47450830000
VTBR;D;221114;000000;0.0172050;0.0177100;0.0170700;0.0174250;55949980000
VTBR;D;221115;000000;0.0174650;0.0176550;0.0163150;0.0168050;78270280000
VTBR;D;221116;000000;0.0169500;0.0172000;0.0169100;0.0170800;34832870000
VTBR;D;221117;000000;0.0171200;0.0173100;0.0169600;0.0171150;31571330000
VTBR;D;221118;000000;0.0171200;0.0171850;0.0169200;0.0170350;23871800000
VTBR;D;221121;000000;0.0170650;0.0170650;0.0167000;0.0168800;31465150000
VTBR;D;221122;000000;0.0168100;0.0170300;0.0167950;0.0169900;23021210000
VTBR;D;221123;000000;0.0170000;0.0171900;0.0169000;0.0170600;23299910000
VTBR;D;221124;000000;0.0170650;0.0172150;0.0169850;0.0170350;21542020000
VTBR;D;221125;000000;0.0170100;0.0170900;0.0169450;0.0169800;14000580000
VTBR;D;221128;000000;0.0168650;0.0169450;0.0167700;0.0168500;21569090000
VTBR;D;221129;000000;0.0169000;0.0169500;0.0168350;0.0169150;13016640000
VTBR;D;221130;000000;0.0169750;0.0169750;0.0168150;0.0169400;10565450000
VTBR;D;221201;000000;0.0169800;0.0170500;0.0168300;0.0169350;15804920000
VTBR;D;221202;000000;0.0169100;0.0169100;0.0167900;0.0168300;14531320000
VTBR;D;221205;000000;0.0168450;0.0172550;0.0167850;0.0169800;48805460000
VTBR;D;221206;000000;0.0170600;0.0171250;0.0157000;0.0167100;67878900000
VTBR;D;221207;000000;0.0166000;0.0169650;0.0163100;0.0168000;92409300000
VTBR;D;221208;000000;0.0168900;0.0169450;0.0166300;0.0167100;25173860000
VTBR;D;221209;000000;0.0167000;0.0168450;0.0166150;0.0167150;19195680000
VTBR;D;221212;000000;0.0167150;0.0167800;0.0166100;0.0166900;16460710000
VTBR;D;221213;000000;0.0167100;0.0167250;0.0165850;0.0166300;17115280000
VTBR;D;221214;000000;0.0166300;0.0166450;0.0163200;0.0164150;25623930000
VTBR;D;221215;000000;0.0163700;0.0164200;0.0160450;0.0161250;36478020000
VTBR;D;221216;000000;0.0161050;0.0162900;0.0160800;0.0161800;17132250000
VTBR;D;221219;000000;0.0161300;0.0162400;0.0160100;0.0160300;24284010000
VTBR;D;221220;000000;0.0159950;0.0164900;0.0158800;0.0164250;34429850000
VTBR;D;221221;000000;0.0164850;0.0165350;0.0162100;0.0163800;21706230000
VTBR;D;221222;000000;0.0164450;0.0171800;0.0163200;0.0170450;91634950000
VTBR;D;221223;000000;0.0170450;0.0171500;0.0169000;0.0169300;40127950000
VTBR;D;221226;000000;0.0170100;0.0172000;0.0169550;0.0171050;40149070000
VTBR;D;221227;000000;0.0171750;0.0173350;0.0169400;0.0170000;44682240000
VTBR;D;221228;000000;0.0169950;0.0170450;0.0162200;0.0164750;148049690000
VTBR;D;221229;000000;0.0164900;0.0166700;0.0163650;0.0166100;38538600000
VTBR;D;221230;000000;0.0166500;0.0167200;0.0163500;0.0163900;50954270000
VTBR;D;230103;000000;0.0163800;0.0165000;0.0163450;0.0164450;21271860000
VTBR;D;230104;000000;0.0164400;0.0165250;0.0163800;0.0164300;12758510000
VTBR;D;230105;000000;0.0164900;0.0164900;0.0162350;0.0163200;15480360000
VTBR;D;230106;000000;0.0163350;0.0163550;0.0161700;0.0162050;16097750000
VTBR;D;230109;000000;0.0162750;0.0165350;0.0162300;0.0164600;39479900000
VTBR;D;230110;000000;0.0164200;0.0164400;0.0163000;0.0163650;17301730000
VTBR;D;230111;000000;0.0163500;0.0167600;0.0163200;0.0166800;52799380000
VTBR;D;230112;000000;0.0167600;0.0167800;0.0165200;0.0165850;30803420000
VTBR;D;230113;000000;0.0165700;0.0168200;0.0164650;0.0166450;41096090000
VTBR;D;230116;000000;0.0167200;0.0171450;0.0167150;0.0171300;59552400000
VTBR;D;230117;000000;0.0171400;0.0171700;0.0167000;0.0167100;51315650000
VTBR;D;230118;000000;0.0167450;0.0169600;0.0166550;0.0167300;31598950000
VTBR;D;230119;000000;0.0167300;0.0168200;0.0165050;0.0166500;40531270000
VTBR;D;230120;000000;0.0166800;0.0167350;0.0165250;0.0167150;19873410000
VTBR;D;230123;000000;0.0167700;0.0168800;0.0167000;0.0168200;27854880000
VTBR;D;230124;000000;0.0168400;0.0169000;0.0165800;0.0165900;27503440000
VTBR;D;230125;000000;0.0165900;0.0167500;0.0163300;0.0166300;45047970000
VTBR;D;230126;000000;0.0166650;0.0167350;0.0165550;0.0166000;18822490000
VTBR;D;230127;000000;0.0165750;0.0166850;0.0165450;0.0165850;21751040000
VTBR;D;230130;000000;0.0165450;0.0170250;0.0164700;0.0167950;74325460000
VTBR;D;230131;000000;0.0168250;0.0169800;0.0167900;0.0169500;38845870000
VTBR;D;230201;000000;0.0169550;0.0173950;0.0169000;0.0171150;89491450000
VTBR;D;230202;000000;0.0171500;0.0172500;0.0168050;0.0170250;52951700000
VTBR;D;230203;000000;0.0170050;0.0170650;0.0166400;0.0169150;46821830000
VTBR;D;230206;000000;0.0169200;0.0171600;0.0168600;0.0171300;49249930000
VTBR;D;230207;000000;0.0170250;0.0173500;0.0168800;0.0171000;90711710000
VTBR;D;230208;000000;0.0171200;0.0172800;0.0169550;0.0170200;47761950000
VTBR;D;230209;000000;0.0170350;0.0170800;0.0169000;0.0169950;29827100000
VTBR;D;230210;000000;0.0170100;0.0170150;0.0169050;0.0169450;17534800000
VTBR;D;230213;000000;0.0169550;0.0170250;0.0167750;0.0168300;23028590000
VTBR;D;230214;000000;0.0168300;0.0168500;0.0164000;0.0168400;41019710000
VTBR;D;230215;000000;0.0166500;0.0166850;0.0159300;0.0160400;66786080000
VTBR;D;230216;000000;0.0161950;0.0163550;0.0158100;0.0160000;56961230000
VTBR;D;230217;000000;0.0159950;0.0161250;0.0158550;0.0159850;31679480000
VTBR;D;230220;000000;0.0160350;0.0163350;0.0159050;0.0162150;38431480000
VTBR;D;230221;000000;0.0162200;0.0166650;0.0162200;0.0164000;52675550000
VTBR;D;230222;000000;0.0163850;0.0164450;0.0162950;0.0163400;13081400000
VTBR;D;230224;000000;0.0163500;0.0164400;0.0160950;0.0162050;23759300000
VTBR;D;230227;000000;0.0161550;0.0165850;0.0161250;0.0164150;33991930000
VTBR;D;230228;000000;0.0164150;0.0166150;0.0163400;0.0164600;30745220000
VTBR;D;230301;000000;0.0165100;0.0166900;0.0164600;0.0166500;39723060000
VTBR;D;230302;000000;0.0166450;0.0167250;0.0162350;0.0164050;40073750000
VTBR;D;230303;000000;0.0164300;0.0166000;0.0163850;0.0165850;22263850000
VTBR;D;230306;000000;0.0166450;0.0168100;0.0166300;0.0167700;30677970000
VTBR;D;230307;000000;0.0168000;0.0168650;0.0166750;0.0167650;24468150000
VTBR;D;230309;000000;0.0167900;0.0168350;0.0166550;0.0166800;21167180000
VTBR;D;230310;000000;0.0166250;0.0166300;0.0164050;0.0164900;33073230000
VTBR;D;230313;000000;0.0165550;0.0166750;0.0163400;0.0164550;32527020000
VTBR;D;230314;000000;0.0164650;0.0166450;0.0163950;0.0165500;24974170000
VTBR;D;230315;000000;0.0165550;0.0166750;0.0163550;0.0164600;36079110000
VTBR;D;230316;000000;0.0164500;0.0165050;0.0162900;0.0164250;22686130000
VTBR;D;230317;000000;0.0164900;0.0168000;0.0164500;0.0166900;71790990000
VTBR;D;230320;000000;0.0173100;0.0191900;0.0171800;0.0189950;672112190000
VTBR;D;230321;000000;0.0189900;0.0193450;0.0180350;0.0182750;401412100000
VTBR;D;230322;000000;0.0182550;0.0186000;0.0181350;0.0184050;100705930000
VTBR;D;230323;000000;0.0184050;0.0185550;0.0180500;0.0181550;64334630000
VTBR;D;230324;000000;0.0182000;0.0182400;0.0177250;0.0179000;126429630000
VTBR;D;230327;000000;0.0179800;0.0184750;0.0179150;0.0183400;90308310000
VTBR;D;230328;000000;0.0183800;0.0185200;0.0180850;0.0183000;50902130000
VTBR;D;230329;000000;0.0183600;0.0184650;0.0181750;0.0183400;54037770000
VTBR;D;230330;000000;0.0183400;0.0184450;0.0182500;0.0183600;33758680000
VTBR;D;230331;000000;0.0183950;0.0184200;0.0178650;0.0181400;68290810000
VTBR;D;230403;000000;0.0181900;0.0200300;0.0180300;0.0199100;401631560000
VTBR;D;230404;000000;0.0199950;0.0209200;0.0197950;0.0203700;483741540000
VTBR;D;230405;000000;0.0204050;0.0204250;0.0187100;0.0188950;545335170000
VTBR;D;230406;000000;0.0188500;0.0191750;0.0186100;0.0187700;145526290000
VTBR;D;230407;000000;0.0187850;0.0188900;0.0186800;0.0188300;58893220000
VTBR;D;230410;000000;0.0189650;0.0190750;0.0188500;0.0190400;88028570000
VTBR;D;230411;000000;0.0190850;0.0191400;0.0183450;0.0185800;139371620000
VTBR;D;230412;000000;0.0186150;0.0188000;0.0184700;0.0186550;59918540000
VTBR;D;230413;000000;0.0187000;0.0188250;0.0184850;0.0186400;53271580000
VTBR;D;230414;000000;0.0186300;0.0187400;0.0184050;0.0186950;42787110000
VTBR;D;230417;000000;0.0188150;0.0194500;0.0187400;0.0193100;192718800000
VTBR;D;230418;000000;0.0193200;0.0194550;0.0190800;0.0194100;97317340000
VTBR;D;230419;000000;0.0195100;0.0198750;0.0188500;0.0193150;217803010000
VTBR;D;230420;000000;0.0194200;0.0203650;0.0193050;0.0200300;250328190000
VTBR;D;230421;000000;0.0200450;0.0203100;0.0198600;0.0201950;103508740000
VTBR;D;230424;000000;0.0201200;0.0206400;0.0199100;0.0200100;167303860000
VTBR;D;230425;000000;0.0200500;0.0201800;0.0196050;0.0197650;137479660000
VTBR;D;230426;000000;0.0198250;0.0208850;0.0197800;0.0207400;323518140000
VTBR;D;230427;000000;0.0208500;0.0227900;0.0208150;0.0224650;702910810000
VTBR;D;230428;000000;0.0225000;0.0229500;0.0217500;0.0222200;468352280000
VTBR;D;230502;000000;0.0222750;0.0228750;0.0210950;0.0218800;370025960000
VTBR;D;230503;000000;0.0218600;0.0218600;0.0208000;0.0209550;294674910000
VTBR;D;230504;000000;0.0210700;0.0213500;0.0206050;0.0210950;197133090000
VTBR;D;230505;000000;0.0211350;0.0217950;0.0209000;0.0210600;237731810000
VTBR;D;230508;000000;0.0211700;0.0213150;0.0206750;0.0206900;99230760000
VTBR;D;230510;000000;0.0207650;0.0221800;0.0207500;0.0221000;286343900000
VTBR;D;230511;000000;0.0220900;0.0224550;0.0212200;0.0216650;313515060000
VTBR;D;230512;000000;0.0216150;0.0219200;0.0214100;0.0217100;135267770000
VTBR;D;230515;000000;0.0219600;0.0224900;0.0218100;0.0224800;137057380000
VTBR;D;230516;000000;0.0225450;0.0226900;0.0220100;0.0223300;137672050000
VTBR;D;230517;000000;0.0223650;0.0234850;0.0221150;0.0233450;435873930000
VTBR;D;230518;000000;0.0234550;0.0241450;0.0228100;0.0232100;499991520000
VTBR;D;230519;000000;0.0230900;0.0236400;0.0228100;0.0231300;220924010000
VTBR;D;230522;000000;0.0233950;0.0234800;0.0226100;0.0228850;170964670000
VTBR;D;230523;000000;0.0231250;0.0238000;0.0228000;0.0236600;302238790000
VTBR;D;230524;000000;0.0237750;0.0240700;0.0232900;0.0236250;291400320000
VTBR;D;230525;000000;0.0236000;0.0237500;0.0228800;0.0232200;254696600000
VTBR;D;230526;000000;0.0231400;0.0236400;0.0228800;0.0232500;221684160000
VTBR;D;230529;000000;0.0234550;0.0235900;0.0229250;0.0232050;219119720000
VTBR;D;230530;000000;0.0228550;0.0231950;0.0222800;0.0224850;231407610000
VTBR;D;230531;000000;0.0223600;0.0224750;0.0219550;0.0222000;176104280000
VTBR;D;230601;000000;0.0222550;0.0223600;0.0212650;0.0214250;194380620000
VTBR;D;230602;000000;0.0205100;0.0227500;0.0202300;0.0226300;618562840000
VTBR;D;230605;000000;0.0226600;0.0230300;0.0217000;0.0219050;298874300000
VTBR;D;230606;000000;0.0218450;0.0226250;0.0214600;0.0223350;214094990000
VTBR;D;230607;000000;0.0223450;0.0232450;0.0223200;0.0229600;360586200000
VTBR;D;230608;000000;0.0229150;0.0231700;0.0226750;0.0227500;169475440000
VTBR;D;230609;000000;0.0228200;0.0230750;0.0226500;0.0227850;118589880000
VTBR;D;230613;000000;0.0230100;0.0233300;0.0228150;0.0230200;183620640000
VTBR;D;230614;000000;0.0231200;0.0232300;0.0229200;0.0230500;104683950000
VTBR;D;230615;000000;0.0230400;0.0231000;0.0227600;0.0230500;108581180000
VTBR;D;230616;000000;0.0230600;0.0231650;0.0226850;0.0229750;110697820000
VTBR;D;230619;000000;0.0229400;0.0230600;0.0227800;0.0228850;87274530000
VTBR;D;230620;000000;0.0228200;0.0229000;0.0223650;0.0226950;114741440000
VTBR;D;230621;000000;0.0226950;0.0230000;0.0225250;0.0227750;90504800000
VTBR;D;230622;000000;0.0227200;0.0228150;0.0209000;0.0223300;122769880000
VTBR;D;230623;000000;0.0222050;0.0225250;0.0216000;0.0220000;209154200000
VTBR;D;230626;000000;0.0222750;0.0223500;0.0214250;0.0218800;189793000000
VTBR;D;230627;000000;0.0219400;0.0221550;0.0216100;0.0218100;128589240000
VTBR;D;230628;000000;0.0218250;0.0219500;0.0216000;0.0216750;77276810000
VTBR;D;230629;000000;0.0216500;0.0219500;0.0215500;0.0218050;96156660000
VTBR;D;230630;000000;0.0218150;0.0219350;0.0216450;0.0216850;50797120000
VTBR;D;230703;000000;0.0217850;0.0220900;0.0216750;0.0220900;112964170000
VTBR;D;230704;000000;0.0221450;0.0226950;0.0220700;0.0224300;217241950000
VTBR;D;230705;000000;0.0225250;0.0226650;0.0222050;0.0224400;98755880000
VTBR;D;230706;000000;0.0224500;0.0225550;0.0222950;0.0224150;97633990000
VTBR;D;230707;000000;0.0224350;0.0225100;0.0220250;0.0224850;84839410000
VTBR;D;230710;000000;0.0226500;0.0230250;0.0226200;0.0230100;139295950000
VTBR;D;230711;000000;0.0230200;0.0234500;0.0228500;0.0233600;258101450000
VTBR;D;230712;000000;0.0234300;0.0234850;0.0230200;0.0232000;150859970000
VTBR;D;230713;000000;0.0232300;0.0233500;0.0229000;0.0230750;96432900000
VTBR;D;230714;000000;0.0230500;0.0233700;0.0229400;0.0232750;86181420000
VTBR;D;230717;000000;0.0230850;0.0233450;0.0229150;0.0232300;85119560000
VTBR;D;230718;000000;0.0232650;0.0236750;0.0232200;0.0235400;158394080000
VTBR;D;230719;000000;0.0236050;0.0236350;0.0232800;0.0233500;83678200000
VTBR;D;230720;000000;0.0234000;0.0234100;0.0227100;0.0227600;135384300000
VTBR;D;230721;000000;0.0228050;0.0231150;0.0227600;0.0230350;81577090000
VTBR;D;230724;000000;0.0231000;0.0232900;0.0230150;0.0232250;57414910000
VTBR;D;230725;000000;0.0232550;0.0234100;0.0231800;0.0233100;62670700000
VTBR;D;230726;000000;0.0233200;0.0235600;0.0232100;0.0234900;91224560000
VTBR;D;230727;000000;0.0235550;0.0253000;0.0235450;0.0251000;514180370000
VTBR;D;230728;000000;0.0251300;0.0252850;0.0246350;0.0250800;227129190000
VTBR;D;230731;000000;0.0253500;0.0259500;0.0252400;0.0258150;251729180000
VTBR;D;230801;000000;0.0259100;0.0260000;0.0254150;0.0256300;195215390000
VTBR;D;230802;000000;0.0256300;0.0256850;0.0253400;0.0256000;98095980000
VTBR;D;230803;000000;0.0255500;0.0273100;0.0254150;0.0270700;425276690000
VTBR;D;230804;000000;0.0271000;0.0275500;0.0259400;0.0265250;392131170000
VTBR;D;230807;000000;0.0266200;0.0270400;0.0256300;0.0260750;204235470000
