<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MGNT;D;230620;000000;4884.5000000;4926.5000000;4818.0000000;4898.0000000;791101
MGNT;D;230621;000000;4901.5000000;4998.0000000;4860.0000000;4982.5000000;584228
MGNT;D;230622;000000;4981.0000000;4993.5000000;4874.5000000;4901.0000000;414625
MGNT;D;230623;000000;4883.0000000;4918.0000000;4690.5000000;4725.0000000;714717
MGNT;D;230626;000000;4831.5000000;4881.0000000;4601.5000000;4779.5000000;858636
MGNT;D;230627;000000;4790.0000000;4880.0000000;4751.0000000;4837.5000000;370382
MGNT;D;230628;000000;4837.0000000;5194.0000000;4806.0000000;5190.0000000;2681220
MGNT;D;230629;000000;5202.0000000;5216.0000000;5085.5000000;5133.0000000;1218765
MGNT;D;230630;000000;5140.5000000;5178.5000000;5087.5000000;5156.0000000;580988
MGNT;D;230703;000000;5164.5000000;5356.0000000;5152.5000000;5267.0000000;1225712
MGNT;D;230704;000000;5279.0000000;5312.5000000;5168.0000000;5270.0000000;840024
MGNT;D;230705;000000;5284.0000000;5374.5000000;5280.0000000;5346.5000000;779390
MGNT;D;230706;000000;5348.0000000;5365.0000000;5280.0000000;5289.0000000;371600
MGNT;D;230707;000000;5291.0000000;5359.0000000;5255.0000000;5325.0000000;354744
MGNT;D;230710;000000;5351.0000000;5519.5000000;5313.0000000;5490.0000000;789599
MGNT;D;230711;000000;5508.5000000;5617.5000000;5462.0000000;5511.0000000;835983
MGNT;D;230712;000000;5526.5000000;5565.0000000;5471.0000000;5495.0000000;358717
MGNT;D;230713;000000;5504.5000000;5533.0000000;5451.0000000;5487.5000000;287243
MGNT;D;230714;000000;5480.0000000;5523.5000000;5461.0000000;5506.0000000;209465
MGNT;D;230717;000000;5485.0000000;5588.0000000;5457.0000000;5563.5000000;372366
MGNT;D;230718;000000;5563.0000000;5714.5000000;5550.5000000;5683.0000000;707599
MGNT;D;230719;000000;5688.5000000;5814.0000000;5592.0000000;5647.0000000;752409
MGNT;D;230720;000000;5662.0000000;5663.5000000;5490.0000000;5496.0000000;512736
MGNT;D;230721;000000;5494.5000000;5745.0000000;5410.0000000;5733.0000000;892475
MGNT;D;230724;000000;5735.5000000;5903.0000000;5728.0000000;5816.5000000;1077316
MGNT;D;230725;000000;5830.0000000;5945.0000000;5805.0000000;5900.0000000;575970
MGNT;D;230726;000000;5916.5000000;6023.0000000;5821.5000000;5825.0000000;1323266
MGNT;D;230727;000000;5880.0000000;5900.0000000;5720.5000000;5801.5000000;683341
MGNT;D;230728;000000;5817.5000000;5830.0000000;5733.0000000;5803.0000000;331459
MGNT;D;230731;000000;5822.0000000;5840.0000000;5765.0000000;5797.5000000;403783
MGNT;D;230801;000000;5796.0000000;5796.0000000;5747.0000000;5760.5000000;343283
MGNT;D;230802;000000;5758.5000000;5825.0000000;5737.5000000;5796.5000000;281391
MGNT;D;230803;000000;5815.0000000;5819.5000000;5762.5000000;5808.0000000;243048
MGNT;D;230804;000000;5810.5000000;5818.5000000;5541.5000000;5657.5000000;733434
MGNT;D;230807;000000;5697.0000000;5815.0000000;5557.0000000;5590.0000000;681884
MGNT;D;230808;000000;5588.0000000;5673.5000000;5475.0000000;5666.5000000;652039
MGNT;D;230809;000000;5669.0000000;5720.0000000;5575.5000000;5607.0000000;420244
MGNT;D;230810;000000;5614.0000000;5860.0000000;5561.0000000;5718.0000000;904234
MGNT;D;230811;000000;5734.5000000;5750.0000000;5645.0000000;5691.0000000;452498
MGNT;D;230814;000000;5717.0000000;5742.5000000;5485.0000000;5522.5000000;844084
MGNT;D;230815;000000;5505.0000000;5664.0000000;5435.0000000;5549.5000000;523172
MGNT;D;230816;000000;5555.0000000;5585.0000000;5400.0000000;5500.0000000;482405
MGNT;D;230817;000000;5520.0000000;5596.5000000;5460.0000000;5557.0000000;388577
MGNT;D;230818;000000;5558.0000000;5668.0000000;5506.0000000;5666.0000000;437750
MGNT;D;230821;000000;5699.5000000;5986.0000000;5652.5000000;5918.0000000;1356650
MGNT;D;230822;000000;5924.0000000;5988.0000000;5835.0000000;5902.0000000;774039
MGNT;D;230823;000000;5913.0000000;5936.0000000;5712.5000000;5726.0000000;672662
MGNT;D;230824;000000;5757.0000000;5880.0000000;5733.0000000;5865.0000000;379590
MGNT;D;230825;000000;5900.0000000;5947.0000000;5880.5000000;5888.0000000;538933
MGNT;D;230828;000000;5910.5000000;6000.0000000;5850.5000000;5984.5000000;535940
MGNT;D;230829;000000;5994.0000000;6144.5000000;5926.0000000;5978.0000000;1409596
MGNT;D;230830;000000;5978.5000000;5985.0000000;5836.5000000;5935.5000000;782938
MGNT;D;230831;000000;5939.5000000;6100.0000000;5937.0000000;6080.0000000;748975
MGNT;D;230901;000000;6088.5000000;6100.0000000;6003.0000000;6078.0000000;365520
MGNT;D;230904;000000;6099.0000000;6130.5000000;6060.5000000;6102.0000000;282322
MGNT;D;230905;000000;6104.0000000;6110.0000000;6001.0000000;6035.0000000;353465
MGNT;D;230906;000000;6028.5000000;6035.0000000;5900.0000000;5906.0000000;330391
MGNT;D;230907;000000;5903.0000000;5955.0000000;5670.0000000;5745.5000000;647106
MGNT;D;230908;000000;5762.0000000;5798.0000000;5585.0000000;5704.5000000;702284
MGNT;D;230911;000000;5693.0000000;5747.5000000;5563.0000000;5605.0000000;488776
MGNT;D;230912;000000;5648.0000000;5793.0000000;5630.0000000;5784.5000000;464406
MGNT;D;230913;000000;5779.0000000;5793.0000000;5618.5000000;5654.5000000;239025
MGNT;D;230914;000000;5656.0000000;5895.0000000;5577.0000000;5795.0000000;686181
MGNT;D;230915;000000;5791.5000000;5871.0000000;5710.5000000;5795.0000000;463835
MGNT;D;230918;000000;5845.5000000;5848.5000000;5700.0000000;5775.0000000;327439
MGNT;D;230919;000000;5771.5000000;5775.0000000;5540.0000000;5558.0000000;550583
MGNT;D;230920;000000;5567.5000000;5590.0000000;5457.5000000;5491.0000000;531277
MGNT;D;230921;000000;5474.0000000;5494.0000000;5251.0000000;5283.0000000;915208
MGNT;D;230922;000000;5300.0000000;5480.0000000;5222.5000000;5475.0000000;669619
MGNT;D;230925;000000;5469.5000000;5505.0000000;5350.0000000;5407.5000000;264496
MGNT;D;230926;000000;5390.5000000;5419.5000000;5293.0000000;5405.0000000;297696
MGNT;D;230927;000000;5421.0000000;5535.0000000;5411.0000000;5495.0000000;389797
MGNT;D;230928;000000;5502.0000000;5557.0000000;5475.0000000;5551.5000000;256374
MGNT;D;230929;000000;5560.0000000;5580.0000000;5481.0000000;5505.0000000;284276
MGNT;D;231002;000000;5535.0000000;5590.0000000;5470.0000000;5489.0000000;254547
MGNT;D;231003;000000;5485.0000000;5496.0000000;5397.0000000;5461.0000000;283355
MGNT;D;231004;000000;5441.5000000;5500.0000000;5411.0000000;5457.0000000;172032
MGNT;D;231005;000000;5458.0000000;5478.0000000;5388.0000000;5425.5000000;180664
MGNT;D;231006;000000;5437.0000000;5449.0000000;5365.0000000;5430.5000000;234015
MGNT;D;231009;000000;5433.0000000;5546.0000000;5433.0000000;5518.0000000;205867
MGNT;D;231010;000000;5520.0000000;5795.0000000;5503.5000000;5656.0000000;573607
MGNT;D;231011;000000;5672.0000000;5715.0000000;5505.0000000;5550.5000000;541154
MGNT;D;231012;000000;5540.0000000;5589.0000000;5516.0000000;5562.0000000;181188
MGNT;D;231013;000000;5568.0000000;5642.0000000;5510.0000000;5599.5000000;261040
MGNT;D;231016;000000;5606.0000000;5689.5000000;5605.0000000;5665.0000000;211904
MGNT;D;231017;000000;5672.0000000;5789.5000000;5640.0000000;5764.5000000;397203
MGNT;D;231018;000000;5764.5000000;5788.0000000;5675.0000000;5753.0000000;285104
MGNT;D;231019;000000;5781.5000000;5862.5000000;5730.0000000;5795.5000000;437661
MGNT;D;231020;000000;5793.0000000;5850.0000000;5737.0000000;5839.0000000;270676
MGNT;D;231023;000000;5840.0000000;5988.5000000;5840.0000000;5973.5000000;691336
MGNT;D;231024;000000;5981.0000000;6090.0000000;5925.5000000;6073.0000000;723620
MGNT;D;231025;000000;6072.5000000;6137.5000000;6002.0000000;6046.5000000;417002
MGNT;D;231026;000000;6045.0000000;6072.5000000;5888.0000000;5913.0000000;433782
MGNT;D;231027;000000;5930.0000000;6090.0000000;5867.5000000;6015.0000000;550911
MGNT;D;231030;000000;6022.0000000;6055.5000000;5931.5000000;5948.0000000;275181
MGNT;D;231031;000000;5942.0000000;5946.5000000;5777.5000000;5818.0000000;430224
MGNT;D;231101;000000;5816.5000000;5924.5000000;5810.0000000;5874.0000000;200175
MGNT;D;231102;000000;5877.0000000;5927.0000000;5840.0000000;5847.0000000;159940
MGNT;D;231103;000000;5851.0000000;5892.0000000;5817.0000000;5866.5000000;128826
MGNT;D;231106;000000;5873.0000000;5949.5000000;5859.0000000;5896.5000000;136590
MGNT;D;231107;000000;5890.0000000;6078.0000000;5865.0000000;6044.5000000;418744
MGNT;D;231108;000000;6050.0000000;6175.0000000;6028.5000000;6090.0000000;552022
MGNT;D;231109;000000;6092.0000000;6115.5000000;5992.0000000;6079.5000000;328569
MGNT;D;231110;000000;6075.5000000;6110.0000000;5995.0000000;6015.5000000;193565
MGNT;D;231113;000000;6020.0000000;6119.5000000;5974.0000000;6061.0000000;232991
MGNT;D;231114;000000;6062.0000000;6088.5000000;5911.0000000;5940.0000000;498631
MGNT;D;231115;000000;5924.0000000;5973.5000000;5851.0000000;5935.0000000;470863
MGNT;D;231116;000000;5940.0000000;5956.0000000;5817.5000000;5823.0000000;219395
MGNT;D;231117;000000;5820.0000000;5930.0000000;5760.5000000;5903.5000000;270846
MGNT;D;231120;000000;5904.0000000;6005.5000000;5904.0000000;5931.0000000;235916
MGNT;D;231121;000000;5931.0000000;5980.0000000;5900.5000000;5952.0000000;208727
MGNT;D;231122;000000;5967.0000000;6049.0000000;5952.5000000;6045.5000000;279271
MGNT;D;231123;000000;6045.5000000;6350.0000000;5988.0000000;6259.0000000;1661792
MGNT;D;231124;000000;6239.5000000;6388.0000000;6165.5000000;6323.0000000;1719942
MGNT;D;231127;000000;6347.0000000;6390.0000000;6260.0000000;6290.0000000;644395
MGNT;D;231128;000000;6309.5000000;6353.0000000;6261.0000000;6347.5000000;352828
MGNT;D;231129;000000;6350.0000000;6447.0000000;6300.5000000;6377.5000000;326023
MGNT;D;231130;000000;6379.0000000;6434.5000000;6275.0000000;6354.0000000;387272
MGNT;D;231201;000000;6365.5000000;6480.0000000;6330.5000000;6405.5000000;467539
MGNT;D;231204;000000;6425.0000000;6438.5000000;6265.0000000;6265.0000000;403677
MGNT;D;231205;000000;6270.0000000;6323.0000000;6225.0000000;6285.5000000;154009
