<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;220513;000000;120.4500000;121.5900000;118.2000000;120.2000000;22762650
SBER;D;220516;000000;120.7000000;123.5000000;119.5000000;123.4100000;34889180
SBER;D;220517;000000;124.0100000;127.7800000;123.6500000;127.7500000;41838840
SBER;D;220518;000000;128.2000000;131.3000000;125.0000000;125.1200000;55422410
SBER;D;220519;000000;125.3100000;126.8600000;123.2100000;125.6000000;34146310
SBER;D;220520;000000;126.0700000;127.0000000;121.0500000;122.2000000;39225870
SBER;D;220523;000000;121.5100000;122.5000000;118.9000000;119.4600000;37711030
SBER;D;220524;000000;119.4500000;125.0000000;117.1000000;123.6000000;45091260
SBER;D;220525;000000;124.1200000;125.5000000;120.5000000;124.1500000;53466830
SBER;D;220526;000000;124.8100000;125.9900000;122.0000000;123.0000000;51897210
SBER;D;220527;000000;123.1000000;123.5000000;120.9000000;121.2200000;32523920
SBER;D;220530;000000;121.6000000;123.0000000;120.2100000;120.6700000;24894090
SBER;D;220531;000000;120.0000000;120.0000000;117.6200000;118.3000000;29907440
SBER;D;220601;000000;117.5000000;122.6900000;117.0000000;121.9700000;43722390
SBER;D;220602;000000;121.9000000;122.3900000;118.5000000;119.0000000;42732340
SBER;D;220603;000000;119.2900000;120.1600000;117.1800000;119.2100000;34298730
SBER;D;220606;000000;119.3600000;120.3500000;118.2900000;118.7800000;22191350
SBER;D;220607;000000;118.6500000;118.9000000;117.3200000;118.3200000;22238300
SBER;D;220608;000000;118.5000000;122.1900000;118.4000000;119.9000000;41488860
SBER;D;220609;000000;120.0600000;120.2000000;117.7000000;118.2000000;29343850
SBER;D;220610;000000;118.0300000;119.5500000;117.7300000;118.0700000;25343510
SBER;D;220614;000000;118.0400000;119.8800000;115.8000000;118.9800000;37579410
SBER;D;220615;000000;119.4000000;121.7100000;118.7100000;121.1400000;52145030
SBER;D;220616;000000;121.5000000;123.7300000;120.4100000;123.7300000;47892000
SBER;D;220617;000000;123.9000000;125.1800000;123.1100000;123.8800000;36503100
SBER;D;220620;000000;124.0500000;131.5000000;123.6000000;131.2900000;65637580
SBER;D;220621;000000;131.9800000;133.4900000;127.1100000;129.1000000;75189920
SBER;D;220622;000000;127.8800000;133.2100000;126.0300000;133.1100000;67693510
SBER;D;220623;000000;133.8200000;138.4000000;131.5000000;136.8500000;107981870
SBER;D;220624;000000;137.1900000;138.3000000;135.2100000;137.7600000;45185200
SBER;D;220627;000000;137.7000000;141.7700000;136.7700000;141.1500000;69806790
SBER;D;220628;000000;141.7600000;142.3500000;138.5000000;139.9900000;54771750
SBER;D;220629;000000;139.8100000;139.8900000;132.7500000;132.8000000;55124090
SBER;D;220630;000000;132.5000000;135.4400000;123.5500000;125.2000000;91333370
SBER;D;220701;000000;124.5000000;132.0000000;122.5000000;129.9100000;60560280
SBER;D;220704;000000;129.1000000;132.8000000;127.1600000;131.4300000;47772880
SBER;D;220705;000000;132.0000000;135.7000000;131.4300000;133.5000000;51576470
SBER;D;220706;000000;133.4300000;137.1000000;132.5000000;134.0000000;47025990
SBER;D;220707;000000;134.1000000;135.2000000;131.2200000;133.0900000;42980870
SBER;D;220708;000000;133.1600000;133.9800000;130.9000000;133.3000000;27594700
SBER;D;220711;000000;132.7500000;133.9000000;126.4200000;126.8000000;53657260
SBER;D;220712;000000;126.6000000;129.3500000;124.2000000;129.0000000;57174340
SBER;D;220713;000000;129.6000000;129.9500000;125.3600000;126.0000000;45871190
SBER;D;220714;000000;125.9500000;128.0000000;124.6100000;125.9000000;41631700
SBER;D;220715;000000;126.2000000;129.4400000;125.2700000;128.9000000;44919840
SBER;D;220718;000000;130.0000000;130.6400000;127.2500000;128.1100000;35315600
SBER;D;220719;000000;128.0000000;128.1100000;125.5100000;127.7600000;32335000
SBER;D;220720;000000;128.1200000;129.2000000;126.1600000;126.4400000;34673960
SBER;D;220721;000000;126.4000000;126.8300000;122.2400000;125.4800000;53582090
SBER;D;220722;000000;125.5200000;129.1000000;125.0300000;128.8200000;46422190
SBER;D;220725;000000;128.9300000;132.0000000;127.2400000;131.4500000;55831830
SBER;D;220726;000000;132.0400000;133.9000000;131.0000000;132.9000000;50300050
SBER;D;220727;000000;132.9000000;134.7900000;131.6200000;132.5000000;42456260
SBER;D;220728;000000;133.0100000;133.4900000;130.1000000;131.7200000;40042950
SBER;D;220729;000000;131.6900000;132.7500000;130.3100000;131.9000000;27767320
SBER;D;220801;000000;131.7700000;131.7700000;127.3400000;127.3400000;44231460
SBER;D;220802;000000;126.6000000;128.4400000;125.6000000;127.5300000;43884150
SBER;D;220803;000000;128.0600000;129.1500000;126.2700000;126.8500000;30874750
SBER;D;220804;000000;126.9400000;128.1300000;126.1600000;126.9500000;19529260
SBER;D;220805;000000;127.5000000;127.5800000;122.2400000;122.4000000;61105370
SBER;D;220808;000000;126.1400000;127.3800000;123.5100000;123.8100000;52606720
SBER;D;220809;000000;123.9000000;126.5000000;122.3000000;126.4000000;37895140
SBER;D;220810;000000;126.2500000;127.2900000;124.8700000;126.2000000;31865110
SBER;D;220811;000000;126.8800000;126.9700000;123.0700000;123.4500000;30717890
SBER;D;220812;000000;123.4800000;124.9800000;122.6000000;124.8800000;27133850
SBER;D;220815;000000;124.6000000;125.7000000;123.2800000;125.0000000;25301550
SBER;D;220816;000000;125.1700000;126.8600000;124.5300000;126.3900000;27210450
SBER;D;220817;000000;126.5700000;127.4400000;124.5000000;124.5000000;32862470
SBER;D;220818;000000;124.3900000;126.5000000;123.9200000;126.3000000;25365910
SBER;D;220819;000000;126.3500000;126.3600000;124.7200000;125.2000000;18581110
SBER;D;220822;000000;125.0800000;126.6900000;124.7000000;126.0600000;24420350
SBER;D;220823;000000;126.0600000;130.4900000;126.0100000;130.3800000;65383170
SBER;D;220824;000000;130.6000000;131.6400000;127.8500000;128.1500000;45722080
SBER;D;220825;000000;128.1800000;129.8100000;127.1000000;128.1800000;35847360
SBER;D;220826;000000;128.1400000;130.5000000;127.6200000;130.4000000;32857860
SBER;D;220829;000000;130.1200000;131.4000000;129.5200000;131.1700000;40725660
SBER;D;220830;000000;131.2000000;132.6000000;129.6500000;130.0500000;50972000
SBER;D;220831;000000;132.3000000;138.3400000;131.5000000;134.2500000;106571380
SBER;D;220901;000000;133.9800000;138.2200000;132.0200000;138.2000000;54786340
SBER;D;220902;000000;138.7500000;144.9000000;136.2200000;143.8000000;136591640
SBER;D;220905;000000;143.4800000;145.1000000;139.1100000;141.0000000;87387950
SBER;D;220906;000000;140.9000000;141.0700000;135.2200000;137.2300000;86562180
SBER;D;220907;000000;136.9600000;139.1900000;135.4100000;136.8600000;60616830
SBER;D;220908;000000;136.6800000;137.4000000;134.0000000;134.5100000;57655660
SBER;D;220909;000000;134.4500000;138.4700000;134.2300000;138.1500000;48925660
SBER;D;220912;000000;137.1200000;140.3700000;136.8000000;138.7000000;52455460
SBER;D;220913;000000;138.7100000;139.3700000;136.1500000;137.0000000;44533690
SBER;D;220914;000000;136.7000000;139.2900000;135.2000000;138.9000000;62768230
SBER;D;220915;000000;139.1500000;140.2800000;137.6100000;139.4800000;56215930
SBER;D;220916;000000;139.3800000;141.3900000;136.8000000;137.7300000;71732740
SBER;D;220919;000000;137.4500000;139.0800000;137.0700000;138.0400000;33202580
SBER;D;220920;000000;137.8600000;138.3500000;122.4200000;125.1000000;208908480
SBER;D;220921;000000;112.5000000;123.9800000;109.2700000;120.2300000;134746110
SBER;D;220922;000000;120.3500000;126.9500000;120.3500000;124.3100000;117343820
SBER;D;220923;000000;124.4500000;124.5000000;117.3500000;119.3900000;85382140
SBER;D;220926;000000;114.9900000;117.9900000;105.0000000;107.0600000;147877290
SBER;D;220927;000000;110.0000000;113.8900000;107.0700000;112.9200000;90733010
SBER;D;220928;000000;112.0000000;115.2000000;109.1300000;111.0600000;77869660
SBER;D;220929;000000;111.5900000;112.2000000;107.6800000;110.4100000;67451840
SBER;D;220930;000000;110.9000000;113.4000000;103.4000000;110.2100000;133531450
SBER;D;221003;000000;110.6700000;114.6500000;109.0000000;114.3500000;73873990
SBER;D;221004;000000;115.0500000;115.5000000;110.3000000;110.5500000;83422320
SBER;D;221005;000000;110.4600000;110.4900000;106.2500000;108.5100000;90327920
SBER;D;221006;000000;108.6500000;110.3800000;107.5700000;108.2400000;51634990
SBER;D;221007;000000;107.7200000;108.4800000;101.3000000;101.5000000;90940030
SBER;D;221010;000000;96.5500000;106.7700000;96.5000000;106.7100000;116896490
SBER;D;221011;000000;106.5500000;108.3000000;104.2600000;107.7200000;76867120
SBER;D;221012;000000;108.2700000;108.5000000;105.2500000;105.9000000;63331750
SBER;D;221013;000000;105.7000000;107.3000000;104.8000000;106.5000000;46813160
SBER;D;221014;000000;106.9300000;109.1900000;105.6900000;107.7800000;52538120
SBER;D;221017;000000;107.9900000;112.7600000;107.6500000;112.4400000;78420110
SBER;D;221018;000000;113.0500000;114.3700000;110.4800000;110.8800000;101627180
SBER;D;221019;000000;110.2000000;112.9300000;109.3000000;112.3900000;90574840
SBER;D;221020;000000;112.7600000;117.2000000;112.3700000;116.9800000;100612540
SBER;D;221021;000000;116.9300000;119.9400000;114.3700000;119.4500000;102297020
SBER;D;221024;000000;120.1500000;121.6800000;117.6500000;118.8000000;74327210
SBER;D;221025;000000;118.8600000;125.2000000;118.3000000;124.3600000;114126120
SBER;D;221026;000000;124.7100000;126.8800000;122.1000000;124.4300000;108350490
SBER;D;221027;000000;124.7500000;127.5000000;123.6800000;126.6100000;87825200
SBER;D;221028;000000;126.1300000;127.2500000;124.6000000;126.9700000;73494940
SBER;D;221031;000000;127.2000000;128.6000000;125.4100000;126.7200000;60649080
SBER;D;221101;000000;127.2300000;127.9700000;126.1200000;127.0500000;36720430
SBER;D;221102;000000;127.0500000;127.7400000;123.7500000;125.4900000;40156380
SBER;D;221103;000000;125.3900000;126.1000000;123.9100000;125.7500000;47535720
SBER;D;221107;000000;127.0200000;132.0000000;126.5000000;132.0000000;91496790
SBER;D;221108;000000;131.9900000;133.1100000;130.1000000;131.2900000;69371580
SBER;D;221109;000000;131.0600000;131.4700000;126.4200000;127.3000000;64832870
SBER;D;221110;000000;131.0200000;136.6900000;129.7700000;136.6800000;170890500
SBER;D;221111;000000;137.7100000;138.4200000;135.1300000;136.9800000;75278900
SBER;D;221114;000000;137.4100000;140.7000000;135.8300000;139.8000000;82383460
SBER;D;221115;000000;140.4000000;141.0000000;130.8600000;135.6600000;145273030
SBER;D;221116;000000;136.9900000;139.7300000;136.3200000;139.1800000;66816110
SBER;D;221117;000000;139.1100000;140.3500000;136.6000000;137.5700000;59085810
SBER;D;221118;000000;137.1000000;137.8100000;135.8400000;136.8900000;44009880
SBER;D;221121;000000;136.0100000;136.3000000;132.5100000;134.4600000;83395500
SBER;D;221122;000000;134.5500000;136.0000000;133.8100000;135.6500000;45774100
SBER;D;221123;000000;135.7000000;137.5500000;134.5000000;136.5900000;52259060
SBER;D;221124;000000;137.0000000;138.4100000;136.1200000;136.6100000;42319840
SBER;D;221125;000000;137.2000000;137.2400000;135.4100000;136.5300000;29248180
SBER;D;221128;000000;135.0100000;136.2000000;134.1000000;135.5300000;45047440
SBER;D;221129;000000;136.2900000;137.2000000;135.8800000;136.3700000;31503750
SBER;D;221130;000000;136.5100000;136.7800000;135.2300000;136.7800000;26797760
SBER;D;221201;000000;137.1100000;137.9500000;136.3100000;137.1500000;32859350
SBER;D;221202;000000;136.9800000;137.1000000;136.1700000;136.6600000;19212600
SBER;D;221205;000000;136.6600000;142.6800000;136.2500000;142.0000000;103887240
SBER;D;221206;000000;142.2000000;143.3700000;139.1100000;140.6100000;51734090
SBER;D;221207;000000;140.5000000;142.8100000;138.3600000;142.3200000;69817930
SBER;D;221208;000000;143.5000000;143.6000000;139.8000000;139.9200000;63554380
SBER;D;221209;000000;139.7000000;140.7000000;139.2400000;140.0300000;29390220
SBER;D;221212;000000;140.1900000;140.8700000;138.7000000;139.4800000;33347970
SBER;D;221213;000000;139.6500000;139.9300000;136.6700000;138.1300000;52159500
SBER;D;221214;000000;138.2500000;138.2500000;136.6000000;137.3000000;34031240
SBER;D;221215;000000;136.9700000;137.0800000;134.3000000;134.5500000;54698540
SBER;D;221216;000000;134.5000000;136.0900000;134.1300000;135.4500000;32731270
SBER;D;221219;000000;135.1300000;136.7300000;132.8600000;134.6400000;58784640
SBER;D;221220;000000;134.5100000;138.4000000;134.4100000;138.2800000;44987710
SBER;D;221221;000000;138.7000000;139.1200000;135.8100000;137.7500000;45361520
SBER;D;221222;000000;137.9900000;138.9700000;137.0000000;137.6900000;30488490
SBER;D;221223;000000;137.4900000;138.2600000;136.8100000;137.9400000;22816280
SBER;D;221226;000000;138.3400000;141.0000000;138.0000000;140.9500000;49323760
SBER;D;221227;000000;141.3100000;142.0000000;139.6000000;139.9000000;41507480
SBER;D;221228;000000;139.7900000;140.4000000;138.6000000;139.5100000;27937090
SBER;D;221229;000000;139.5000000;141.6500000;139.2200000;140.9600000;32029570
SBER;D;221230;000000;140.8400000;141.4800000;140.1300000;141.1500000;28072880
SBER;D;230103;000000;141.6000000;143.2500000;141.5600000;141.7800000;21027110
SBER;D;230104;000000;141.8400000;142.2800000;140.7500000;141.4300000;17094250
SBER;D;230105;000000;141.6000000;141.8400000;140.5400000;141.2700000;17236330
SBER;D;230106;000000;141.3500000;141.6200000;140.9000000;141.4000000;10647380
SBER;D;230109;000000;141.8400000;142.9900000;141.6500000;142.4000000;31314900
SBER;D;230110;000000;142.1100000;142.8500000;141.3100000;142.8100000;23691190
SBER;D;230111;000000;142.9700000;149.9800000;142.8700000;149.9600000;123046960
SBER;D;230112;000000;150.0500000;150.7900000;148.3900000;149.3000000;46557290
SBER;D;230113;000000;149.5700000;153.2800000;147.7100000;151.6900000;88460580
SBER;D;230116;000000;152.8500000;154.0000000;151.8800000;153.7100000;51527810
SBER;D;230117;000000;153.9700000;154.3100000;150.0100000;150.4500000;84226560
SBER;D;230118;000000;150.4000000;153.0000000;149.4100000;151.4700000;67364580
SBER;D;230119;000000;151.2000000;152.8500000;148.5600000;149.3400000;66640910
SBER;D;230120;000000;149.7000000;151.4000000;148.6400000;151.3800000;44165570
SBER;D;230123;000000;151.9000000;154.1000000;151.0100000;153.5000000;55100140
SBER;D;230124;000000;153.9400000;155.5800000;152.2800000;152.6600000;78662030
SBER;D;230125;000000;152.4500000;153.6000000;151.5000000;152.8100000;43317800
SBER;D;230126;000000;153.3200000;154.3000000;151.7300000;152.4000000;45375340
SBER;D;230127;000000;152.4000000;153.4800000;151.6900000;153.2000000;34069080
SBER;D;230130;000000;153.5000000;153.8800000;152.2100000;153.3800000;31014210
SBER;D;230131;000000;153.5100000;158.1800000;153.3000000;158.0700000;77840320
SBER;D;230201;000000;158.2000000;159.6000000;156.5000000;158.2900000;66229060
SBER;D;230202;000000;158.3900000;160.2900000;157.3700000;159.4500000;53822290
SBER;D;230203;000000;159.0900000;162.3200000;157.8800000;161.2600000;63595690
SBER;D;230206;000000;161.7100000;167.1700000;161.0100000;167.0900000;88885050
SBER;D;230207;000000;167.3000000;168.7000000;163.4000000;165.3900000;92561690
SBER;D;230208;000000;165.1000000;166.3500000;162.7000000;164.1500000;58565870
SBER;D;230209;000000;164.3500000;167.4700000;161.2700000;165.3100000;107000260
SBER;D;230210;000000;165.0000000;166.4900000;164.5000000;165.5200000;40772540
SBER;D;230213;000000;165.2100000;166.8800000;164.1700000;164.3200000;36134650
SBER;D;230214;000000;164.3000000;164.3800000;161.6400000;161.8600000;58676770
SBER;D;230215;000000;160.9300000;161.1200000;153.8300000;156.2500000;113600860
SBER;D;230216;000000;157.3400000;159.3000000;156.2500000;158.2200000;68386460
SBER;D;230217;000000;157.9500000;160.3800000;156.9100000;159.7300000;51777410
SBER;D;230220;000000;159.4200000;161.3000000;156.7300000;160.0900000;63810790
SBER;D;230221;000000;160.6400000;165.6500000;159.2600000;164.1500000;127324000
SBER;D;230222;000000;164.1300000;164.4200000;162.5000000;163.3700000;43695690
SBER;D;230224;000000;163.3300000;165.5000000;163.1000000;164.3000000;37700530
SBER;D;230227;000000;163.6400000;170.0000000;162.9600000;169.9500000;100005170
SBER;D;230228;000000;170.4800000;171.9200000;168.3700000;169.8200000;80540860
SBER;D;230301;000000;170.4000000;171.6600000;169.5000000;170.5300000;53655680
SBER;D;230302;000000;170.4000000;170.4000000;166.5500000;168.0500000;86014000
SBER;D;230303;000000;168.2000000;171.2600000;167.9000000;171.1600000;49424990
SBER;D;230306;000000;172.1300000;172.9900000;171.3500000;171.8400000;64237540
SBER;D;230307;000000;171.8700000;174.2000000;171.0000000;174.0100000;55231190
SBER;D;230309;000000;174.8500000;174.8900000;172.2100000;172.5500000;79748090
SBER;D;230310;000000;171.7100000;173.0000000;170.5800000;172.5300000;49778720
SBER;D;230313;000000;172.5300000;173.9000000;169.2600000;172.1500000;73298080
SBER;D;230314;000000;171.6500000;176.9500000;171.0100000;175.7100000;89212040
SBER;D;230315;000000;176.0000000;177.3700000;173.5900000;175.3000000;79838900
SBER;D;230316;000000;174.9000000;176.0400000;173.3600000;175.4500000;51345380
SBER;D;230317;000000;183.0200000;193.6600000;178.5600000;193.5900000;384905230
SBER;D;230320;000000;196.0300000;205.0900000;195.0000000;203.7300000;155827740
SBER;D;230321;000000;204.7500000;208.0000000;201.2500000;203.3200000;122268990
SBER;D;230322;000000;203.4100000;204.4000000;201.5900000;202.8900000;57464560
SBER;D;230323;000000;202.5500000;204.2000000;202.2200000;202.5800000;26484020
SBER;D;230324;000000;202.8500000;203.8500000;202.0000000;203.5700000;24297290
SBER;D;230327;000000;204.0200000;213.2000000;204.0100000;211.8400000;101348890
SBER;D;230328;000000;212.8500000;214.7000000;210.6700000;214.0300000;73669280
SBER;D;230329;000000;214.8600000;219.5300000;213.6000000;217.9900000;96549640
SBER;D;230330;000000;217.3400000;218.4500000;216.1200000;216.8700000;40737550
SBER;D;230331;000000;217.2000000;217.3500000;211.3000000;216.6000000;88023190
SBER;D;230403;000000;218.4500000;219.4400000;214.8000000;216.0900000;54788980
SBER;D;230404;000000;216.2000000;217.2900000;213.8000000;214.8300000;45747250
SBER;D;230405;000000;214.6900000;216.3000000;211.4000000;216.1500000;46127960
SBER;D;230406;000000;216.3000000;217.3800000;214.0700000;214.2500000;38993420
SBER;D;230407;000000;214.5000000;216.3900000;213.6500000;216.2700000;29157060
SBER;D;230410;000000;217.1000000;222.2600000;216.6100000;222.2100000;84958930
SBER;D;230411;000000;222.9000000;223.3300000;217.6200000;218.6000000;98349200
SBER;D;230412;000000;218.6200000;219.7000000;216.6700000;219.2200000;44633200
SBER;D;230413;000000;219.4100000;220.8900000;218.0000000;219.8500000;32580550
SBER;D;230414;000000;219.9900000;222.5000000;218.5100000;221.8700000;43248810
SBER;D;230417;000000;222.9700000;228.2000000;222.9100000;228.1000000;78562510
SBER;D;230418;000000;227.8900000;232.7600000;227.0500000;232.6600000;97459980
SBER;D;230419;000000;232.6700000;237.3700000;231.1000000;232.9500000;115494020
SBER;D;230420;000000;233.3200000;236.4700000;229.8400000;236.2800000;85046740
SBER;D;230421;000000;237.4000000;238.8500000;233.5200000;235.1700000;115606560
SBER;D;230424;000000;235.0900000;236.4000000;234.1000000;235.1000000;30405040
SBER;D;230425;000000;235.1600000;235.8200000;234.2100000;235.3000000;32063750
SBER;D;230426;000000;235.5500000;235.9500000;234.9100000;235.2100000;24351620
SBER;D;230427;000000;235.5100000;240.7400000;235.1300000;240.3800000;68224840
SBER;D;230428;000000;240.8600000;241.5800000;237.6600000;240.3800000;49494960
SBER;D;230502;000000;242.2000000;245.0000000;237.4000000;242.6200000;83246880
SBER;D;230503;000000;242.8500000;242.9900000;234.0000000;235.7700000;76740930
SBER;D;230504;000000;236.5100000;239.7400000;236.0500000;238.8900000;53006840
SBER;D;230505;000000;239.1900000;240.6600000;237.3000000;237.7000000;61314710
SBER;D;230508;000000;238.6500000;239.8600000;237.3600000;238.2700000;47676110
SBER;D;230510;000000;216.5100000;227.5000000;215.7000000;227.0600000;154134860
SBER;D;230511;000000;228.5700000;235.3800000;223.9400000;229.3200000;197037380
SBER;D;230512;000000;231.0500000;232.4700000;226.1500000;229.2900000;69831820
SBER;D;230515;000000;230.5400000;231.7500000;228.5200000;231.7000000;48873370
SBER;D;230516;000000;232.4000000;232.8600000;229.5700000;230.6200000;36429340
SBER;D;230517;000000;229.8600000;230.9700000;228.7500000;230.5500000;31635370
SBER;D;230518;000000;231.7200000;234.4900000;230.7200000;231.7000000;55909060
SBER;D;230519;000000;230.9800000;232.3000000;229.8100000;231.2700000;31540330
SBER;D;230522;000000;232.2000000;232.7800000;230.0000000;231.0000000;26351890
SBER;D;230523;000000;231.2400000;237.2900000;230.2100000;236.4300000;62996030
SBER;D;230524;000000;237.4900000;246.1300000;236.2600000;246.0600000;85850770
SBER;D;230525;000000;246.1100000;247.4000000;242.6500000;243.7600000;70582820
SBER;D;230526;000000;243.4900000;249.6400000;242.8100000;248.1000000;69113640
SBER;D;230529;000000;249.7700000;252.5900000;248.8500000;251.1800000;67591330
SBER;D;230530;000000;248.8400000;250.8500000;243.8000000;244.6500000;82871290
SBER;D;230531;000000;244.0000000;247.1800000;240.2700000;246.1700000;72797140
SBER;D;230601;000000;247.0000000;247.0000000;240.5700000;241.6600000;51897410
SBER;D;230602;000000;242.0100000;245.5000000;240.7700000;243.9500000;46465000
SBER;D;230605;000000;243.5100000;244.1500000;235.1000000;237.1200000;78650640
SBER;D;230606;000000;236.0000000;242.1000000;232.5400000;240.9100000;100337100
SBER;D;230607;000000;241.2300000;244.3900000;238.5600000;241.2500000;63082450
SBER;D;230608;000000;241.3000000;242.7800000;239.5500000;241.7700000;29851820
SBER;D;230609;000000;242.7900000;243.0000000;240.1100000;240.4000000;27458600
SBER;D;230613;000000;241.5100000;244.5000000;240.6300000;244.3300000;40478120
SBER;D;230614;000000;245.7000000;247.6800000;242.8000000;244.6000000;51810860
SBER;D;230615;000000;245.1200000;245.9400000;243.2200000;245.1800000;40015310
SBER;D;230616;000000;245.5000000;245.9000000;243.7000000;243.8700000;23311220
SBER;D;230619;000000;244.4600000;244.6900000;241.3200000;242.2800000;29777860
SBER;D;230620;000000;241.9500000;242.2200000;238.8200000;241.7400000;36578050
SBER;D;230621;000000;241.9000000;243.9200000;240.6000000;242.2000000;26644780
SBER;D;230622;000000;242.1000000;242.8000000;240.1300000;240.6600000;23093570
SBER;D;230623;000000;239.9600000;240.9900000;234.3400000;235.6700000;61661860
SBER;D;230626;000000;239.6000000;240.5000000;233.4000000;238.4000000;81032100
SBER;D;230627;000000;239.0200000;242.3400000;236.8000000;241.2100000;51321260
SBER;D;230628;000000;241.8000000;241.8000000;238.6000000;239.6700000;28217550
SBER;D;230629;000000;239.7500000;241.2600000;239.0200000;239.9900000;28077670
SBER;D;230630;000000;240.0000000;240.6800000;238.3600000;239.6100000;24011230
SBER;D;230703;000000;240.0000000;244.5600000;239.1500000;243.3300000;47207170
SBER;D;230704;000000;243.4500000;243.7800000;240.6100000;240.7000000;41487820
SBER;D;230705;000000;241.4800000;241.9000000;240.2400000;240.9500000;19841190
SBER;D;230706;000000;241.4500000;242.4700000;240.7100000;240.9600000;23175870
SBER;D;230707;000000;241.2000000;243.7500000;240.7000000;243.6700000;30201090
SBER;D;230710;000000;244.2200000;249.4500000;244.2000000;249.4000000;64946220
SBER;D;230711;000000;250.0200000;250.2000000;246.5100000;247.9900000;49073930
SBER;D;230712;000000;248.3900000;249.2000000;246.1000000;247.5200000;39166310
SBER;D;230713;000000;247.9600000;248.1500000;245.3400000;246.1900000;29474970
SBER;D;230714;000000;246.3000000;247.0500000;244.5100000;246.4500000;25576610
SBER;D;230717;000000;244.7600000;246.2000000;243.6000000;245.3900000;35730950
SBER;D;230718;000000;245.6000000;247.5000000;245.2600000;246.7700000;35911790
SBER;D;230719;000000;247.2100000;248.1000000;245.0000000;245.8500000;31394740
SBER;D;230720;000000;246.2500000;246.2500000;242.1500000;242.7000000;35960520
SBER;D;230721;000000;243.1700000;244.5300000;241.7000000;244.1300000;32120690
SBER;D;230724;000000;243.9900000;245.8500000;243.5200000;244.8700000;19681330
SBER;D;230725;000000;245.3700000;247.7700000;244.8100000;247.2000000;39683790
SBER;D;230726;000000;247.2200000;248.3300000;245.9000000;247.0500000;26031980
SBER;D;230727;000000;247.5100000;249.3000000;247.2400000;247.9500000;39756100
SBER;D;230728;000000;247.9900000;249.4500000;246.6700000;249.2500000;35742280
SBER;D;230731;000000;251.3500000;267.7700000;251.3500000;267.4000000;167081570
SBER;D;230801;000000;268.9800000;273.3500000;264.1000000;268.5000000;162474350
SBER;D;230802;000000;268.5300000;269.9700000;266.5200000;268.5700000;48208590
SBER;D;230803;000000;269.0100000;271.3500000;266.8000000;269.1100000;75376240
SBER;D;230804;000000;269.4800000;272.9600000;261.2100000;264.1200000;132164900
SBER;D;230807;000000;266.5000000;268.0900000;260.5000000;261.9200000;61223950
SBER;D;230808;000000;261.9100000;265.4400000;258.8000000;264.6200000;65005790
SBER;D;230809;000000;265.4600000;265.8000000;263.0500000;263.9100000;34850720
SBER;D;230810;000000;264.7200000;267.5000000;263.9600000;266.9100000;37190100
SBER;D;230811;000000;267.2000000;267.4000000;264.8000000;266.2300000;24716230
SBER;D;230814;000000;267.3700000;268.7700000;259.1500000;260.4500000;86583040
SBER;D;230815;000000;259.1000000;264.1700000;256.6300000;260.4200000;58967150
SBER;D;230816;000000;261.2900000;261.6800000;254.3300000;256.0200000;71737910
SBER;D;230817;000000;257.1900000;258.8000000;255.5000000;258.5000000;35682720
SBER;D;230818;000000;258.3900000;261.3700000;257.3500000;261.1400000;30973320
SBER;D;230821;000000;262.3300000;263.0600000;259.5100000;261.1500000;35622200
SBER;D;230822;000000;261.9000000;262.1100000;259.8100000;261.4500000;25893210
SBER;D;230823;000000;261.5500000;261.8300000;256.0000000;256.4000000;53079140
SBER;D;230824;000000;257.6200000;259.9400000;256.4000000;259.6300000;26823420
SBER;D;230825;000000;258.8000000;261.6000000;257.6100000;260.5000000;28518670
SBER;D;230828;000000;261.2500000;267.8300000;260.8100000;266.9300000;57849930
SBER;D;230829;000000;266.6200000;267.5600000;265.1400000;265.6800000;35291820
SBER;D;230830;000000;265.7300000;267.3600000;263.1000000;264.7000000;38578950
SBER;D;230831;000000;265.0500000;266.2500000;264.3000000;264.8500000;22557030
SBER;D;230901;000000;265.4000000;265.6200000;264.0600000;265.0000000;19248500
SBER;D;230904;000000;266.5000000;269.1100000;266.0000000;267.3900000;47933710
SBER;D;230905;000000;266.9700000;267.9800000;261.0900000;264.7500000;39642920
SBER;D;230906;000000;264.3300000;264.6800000;262.3100000;263.5000000;28244090
SBER;D;230907;000000;263.5200000;264.9700000;256.1000000;258.7900000;67608570
SBER;D;230908;000000;258.4500000;259.3300000;253.1000000;255.6800000;49455340
SBER;D;230911;000000;257.0000000;258.3700000;255.1600000;256.2500000;43042300
SBER;D;230912;000000;257.6900000;262.4000000;257.0900000;262.4000000;45008650
SBER;D;230913;000000;262.3800000;262.7700000;257.5900000;258.1800000;29971320
SBER;D;230914;000000;258.8500000;261.3800000;255.0200000;260.0000000;46153720
SBER;D;230915;000000;259.8000000;262.7400000;258.5600000;260.8300000;35455920
SBER;D;230918;000000;262.0600000;263.0000000;258.7600000;259.0700000;28891500
SBER;D;230919;000000;258.9300000;259.3200000;251.5000000;252.7200000;89480280
SBER;D;230920;000000;252.8100000;255.4700000;249.8200000;253.7700000;66610520
SBER;D;230921;000000;252.9400000;254.2000000;249.8100000;250.1600000;58854870
SBER;D;230922;000000;249.8500000;253.1000000;248.6200000;251.9900000;40406630
