<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;D;230831;000000;177.9900000;179.1400000;177.1500000;177.9900000;26327950
GAZP;D;230901;000000;178.0900000;178.8500000;177.6000000;178.2200000;17174350
GAZP;D;230904;000000;179.3200000;181.8100000;178.8400000;181.1100000;46180460
GAZP;D;230905;000000;181.2000000;182.8000000;179.0000000;182.4800000;57207080
GAZP;D;230906;000000;183.2000000;184.0000000;180.6300000;180.9600000;45410150
GAZP;D;230907;000000;180.9500000;181.6800000;176.5000000;177.6400000;51458370
GAZP;D;230908;000000;177.9600000;178.1700000;175.5100000;175.9500000;30508560
GAZP;D;230911;000000;176.0200000;177.4400000;174.0200000;174.6400000;26883730
GAZP;D;230912;000000;175.2300000;177.7000000;174.8000000;177.6200000;23229550
GAZP;D;230913;000000;177.8000000;178.0000000;174.3000000;174.9400000;23868320
GAZP;D;230914;000000;175.2000000;175.3900000;173.0600000;173.5200000;35281720
GAZP;D;230915;000000;173.5000000;174.7600000;173.2500000;173.7900000;18868930
GAZP;D;230918;000000;174.4800000;174.6600000;172.0500000;172.8000000;20481720
GAZP;D;230919;000000;172.9900000;173.9400000;168.6000000;168.9300000;43194470
GAZP;D;230920;000000;169.3000000;170.2500000;167.1000000;169.1100000;34206030
GAZP;D;230921;000000;168.5500000;169.3800000;165.7200000;165.8500000;30316740
GAZP;D;230922;000000;166.1500000;167.0000000;165.1000000;166.7000000;22531980
GAZP;D;230925;000000;166.7100000;168.0500000;165.2000000;165.8700000;24208290
GAZP;D;230926;000000;165.8300000;165.8500000;163.5100000;165.3600000;26705860
GAZP;D;230927;000000;165.7500000;166.9200000;165.1100000;165.5300000;18500170
GAZP;D;230928;000000;165.8100000;169.7700000;165.3100000;169.5800000;28813860
GAZP;D;230929;000000;169.1800000;170.3900000;166.6000000;167.0900000;35820090
GAZP;D;231002;000000;167.7900000;168.8600000;165.5100000;166.0800000;24340960
GAZP;D;231003;000000;166.0000000;167.2500000;164.8100000;166.7500000;17332720
GAZP;D;231004;000000;166.6100000;167.5900000;165.1500000;165.4000000;20139060
GAZP;D;231005;000000;165.6100000;166.1000000;164.8400000;166.0600000;15209950
GAZP;D;231006;000000;166.3000000;166.8600000;165.1000000;166.5900000;18264830
GAZP;D;231009;000000;167.3000000;167.9700000;166.6200000;167.0600000;21651710
GAZP;D;231010;000000;167.3800000;168.8000000;166.8600000;168.0300000;18529510
GAZP;D;231011;000000;168.5100000;171.4000000;167.3000000;167.8900000;59934340
GAZP;D;231012;000000;167.9000000;169.8000000;167.4000000;169.5000000;31774850
GAZP;D;231013;000000;169.8800000;170.7900000;167.1500000;170.2000000;38531310
GAZP;D;231016;000000;170.5100000;172.9100000;170.5100000;172.5500000;41331360
GAZP;D;231017;000000;172.7300000;173.3000000;171.0300000;171.9700000;26708000
GAZP;D;231018;000000;172.6800000;172.6800000;168.7000000;170.1800000;31746140
GAZP;D;231019;000000;169.9500000;171.0000000;168.3000000;170.3800000;31661350
GAZP;D;231020;000000;170.3800000;172.1500000;169.1200000;171.3900000;25318740
GAZP;D;231023;000000;171.8000000;172.4400000;169.9000000;170.3900000;19890180
GAZP;D;231024;000000;170.4200000;171.2400000;169.7600000;170.1900000;16087260
GAZP;D;231025;000000;170.2100000;170.5000000;169.0000000;169.6200000;18075570
GAZP;D;231026;000000;169.9600000;170.4700000;168.4000000;168.4500000;21053800
GAZP;D;231027;000000;168.3700000;169.4500000;167.1700000;167.2600000;21518590
GAZP;D;231030;000000;167.2700000;168.4400000;166.3500000;167.1600000;16389060
GAZP;D;231031;000000;167.1600000;168.4200000;166.7000000;167.8800000;17206810
GAZP;D;231101;000000;167.8800000;170.2300000;167.8300000;170.0800000;21089710
GAZP;D;231102;000000;170.3400000;171.3100000;168.0000000;168.1800000;26449760
GAZP;D;231103;000000;168.2200000;170.0000000;167.5000000;169.1900000;16627750
GAZP;D;231106;000000;169.1800000;170.2900000;168.8300000;169.4800000;9319190
GAZP;D;231107;000000;169.1200000;169.9800000;167.2000000;168.5300000;21792090
GAZP;D;231108;000000;168.8000000;169.4400000;168.4700000;168.4900000;15352990
GAZP;D;231109;000000;168.4900000;169.6300000;167.5800000;168.1600000;20996900
GAZP;D;231110;000000;168.2400000;168.4800000;167.6200000;168.2500000;12973300
GAZP;D;231113;000000;168.2500000;168.8900000;167.7000000;167.8500000;13581700
GAZP;D;231114;000000;167.2700000;167.2900000;165.6200000;165.8600000;25262960
GAZP;D;231115;000000;165.8600000;167.0000000;165.5200000;166.4600000;12794320
GAZP;D;231116;000000;166.4000000;166.8100000;165.2000000;165.4800000;12922700
GAZP;D;231117;000000;165.4500000;165.7400000;163.4800000;165.3100000;24120540
GAZP;D;231120;000000;165.2400000;166.6400000;164.6400000;165.5100000;12629890
GAZP;D;231121;000000;165.3900000;165.6800000;164.5000000;165.1500000;11402940
GAZP;D;231122;000000;165.3400000;166.2000000;164.8200000;165.3700000;11524190
GAZP;D;231123;000000;165.3700000;165.6900000;164.0200000;164.1100000;10765740
GAZP;D;231124;000000;164.2600000;165.1900000;164.1000000;164.7100000;13563230
GAZP;D;231127;000000;165.1000000;165.3700000;162.0100000;162.7900000;23665130
GAZP;D;231128;000000;162.8200000;164.8300000;161.5500000;164.2100000;16806780
GAZP;D;231129;000000;164.0000000;165.6300000;162.7100000;163.1700000;17297850
GAZP;D;231130;000000;163.1700000;164.6200000;162.1200000;163.2300000;12305730
GAZP;D;231201;000000;163.2200000;164.2200000;162.5600000;162.6100000;10923950
GAZP;D;231204;000000;162.4700000;162.4800000;159.8100000;160.0100000;21906450
GAZP;D;231205;000000;160.3000000;161.4400000;159.1000000;160.9700000;11034840
